created_at,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2018-08-12 23:55:25 UTC,10757,16.16,25.16,26.3,187,-59,92,39,25.16
2018-08-12 23:56:45 UTC,10758,14.67,23.05,25,188,-59,92,39,23.05
2018-08-12 23:58:05 UTC,10759,15.88,25.12,26.3,189,-58,92,39,25.12
2018-08-12 23:59:25 UTC,10760,17.34,25.45,27.75,191,-57,92,39,25.45
2018-08-13 00:00:45 UTC,10761,16.3,25.75,28.02,192,-57,92,39,25.75
2018-08-13 00:02:05 UTC,10762,16.14,25.02,27.05,193,-56,92,39,25.02
2018-08-13 00:03:25 UTC,10763,16.14,24.55,26.41,195,-58,92,40,24.55
2018-08-13 00:04:45 UTC,10764,15.67,25.05,25.7,196,-55,92,40,25.05
2018-08-13 00:06:05 UTC,10765,16.96,25.82,27.44,197,-54,92,40,25.82
2018-08-13 00:07:25 UTC,10766,16.95,27.32,29.07,199,-55,91,41,27.32
2018-08-13 00:08:45 UTC,10767,16.02,24.02,25.23,200,-55,91,41,24.02
2018-08-13 00:10:05 UTC,10768,16.16,25.27,26.77,201,-54,91,41,25.27
2018-08-13 00:11:25 UTC,10769,16.05,24.89,26.07,203,-55,91,41,24.89
2018-08-13 00:12:45 UTC,10770,15.68,23.32,25.16,204,-56,91,41,23.32
2018-08-13 00:14:05 UTC,10771,16.84,24.67,26.07,205,-57,91,41,24.67
2018-08-13 00:15:25 UTC,10772,15.98,26,28.14,207,-57,91,41,26
2018-08-13 00:16:45 UTC,10773,15.5,25.05,25.7,208,-56,91,42,25.05
2018-08-13 00:18:05 UTC,10774,16.93,26.32,28.27,209,-57,91,42,26.32
2018-08-13 00:19:25 UTC,10775,16.95,26.27,28.11,211,-57,91,42,26.27
2018-08-13 00:20:45 UTC,10776,16,25.55,27.55,212,-57,91,42,25.55
2018-08-13 00:22:05 UTC,10777,16.91,26.82,28.91,213,-57,91,42,26.82
2018-08-13 00:23:25 UTC,10778,16.41,26.25,27.43,215,-57,91,43,26.25
2018-08-13 00:24:45 UTC,10779,16.84,26.59,27.91,216,-57,90,43,26.59
2018-08-13 00:26:05 UTC,10780,16.09,26.16,27.57,217,-57,90,43,26.16
2018-08-13 00:27:25 UTC,10781,16.63,26.58,28.09,219,-59,90,43,26.58
2018-08-13 00:28:45 UTC,10782,16,26.42,29.16,220,-60,90,43,26.42
2018-08-13 00:30:05 UTC,10783,16.02,25.33,27.16,221,-59,90,43,25.33
2018-08-13 00:31:25 UTC,10784,16.6,25.67,27.53,223,-57,90,42,25.67
2018-08-13 00:32:45 UTC,10785,17.5,28.05,30.82,224,-59,90,43,27.93
2018-08-13 00:34:05 UTC,10786,17.39,26,27.55,225,-59,90,43,26
2018-08-13 00:35:25 UTC,10787,16.14,24.77,25.18,227,-59,90,43,24.77
2018-08-13 00:36:45 UTC,10788,17.86,27.86,30.5,228,-59,90,43,27.86
2018-08-13 00:38:05 UTC,10789,17.82,26.95,29.02,229,-61,90,44,26.95
2018-08-13 00:39:25 UTC,10790,16.56,25.19,27.42,231,-61,90,44,25.19
2018-08-13 00:40:45 UTC,10791,18.52,26.32,27.2,232,-61,90,44,26.32
2018-08-13 00:42:05 UTC,10792,16.81,27.26,29.31,233,-61,90,44,27.26
2018-08-13 00:43:25 UTC,10793,16.48,25.07,26.59,235,-60,89,44,25.07
2018-08-13 00:44:45 UTC,10794,17.09,26.52,28.5,236,-61,89,45,26.52
2018-08-13 00:46:05 UTC,10795,17.41,26.25,29.36,237,-61,89,45,26.25
2018-08-13 00:47:25 UTC,10796,17.41,26.86,28.3,239,-61,89,45,26.7
2018-08-13 00:48:45 UTC,10797,17.14,27.19,29.33,240,-58,89,45,27.19
2018-08-13 00:50:05 UTC,10798,17.57,26.66,26.95,241,-58,89,45,26.66
2018-08-13 00:51:25 UTC,10799,17.42,27.56,29.63,243,-58,89,45,27.56
2018-08-13 00:52:45 UTC,10800,17.55,27.27,28.5,244,-58,89,45,27.27
2018-08-13 00:54:05 UTC,10801,17.35,28.35,30.28,245,-57,89,45,28.35
2018-08-13 00:55:25 UTC,10802,16.71,26.9,28.6,247,-58,89,45,26.9
2018-08-13 00:56:45 UTC,10803,17.37,28.49,30.58,248,-58,89,46,28.42
2018-08-13 00:58:05 UTC,10804,16.88,28,30.91,249,-61,88,46,27.86
2018-08-13 00:59:25 UTC,10805,17.48,28.48,30.48,251,-61,88,46,28.48
2018-08-13 01:00:45 UTC,10806,17.12,27.81,29.67,252,-61,88,46,27.81
2018-08-13 01:02:05 UTC,10807,16.7,27.25,29.18,253,-61,88,46,27.25
2018-08-13 01:03:25 UTC,10808,16.77,27.11,28.32,255,-56,88,46,27.11
2018-08-13 01:04:45 UTC,10809,17.65,27.98,29.77,256,-57,88,46,27.86
2018-08-13 01:06:05 UTC,10810,17.25,27.39,29.48,257,-57,88,46,27.32
2018-08-13 01:07:25 UTC,10811,16.52,27.61,29.68,259,-58,88,46,27.48
2018-08-13 01:08:45 UTC,10812,18.45,29.16,30.8,260,-59,88,46,28.89
2018-08-13 01:10:05 UTC,10813,18.21,28.49,30.07,261,-59,88,47,28.28
2018-08-13 01:11:25 UTC,10814,18.3,28.16,29.72,263,-57,88,47,28.16
2018-08-13 01:12:45 UTC,10815,17.82,28.73,29.93,264,-57,88,47,28.73
2018-08-13 01:14:05 UTC,10816,17.61,26.89,28.27,265,-56,88,47,26.89
2018-08-13 01:15:25 UTC,10817,17.63,27.88,29.21,267,-57,88,47,27.81
2018-08-13 01:16:45 UTC,10818,17.79,27.47,29.67,268,-57,88,47,27.47
2018-08-13 01:18:05 UTC,10819,17.37,27.28,29.47,269,-59,88,47,27.21
2018-08-13 01:19:25 UTC,10820,18.07,27.82,29.55,271,-60,88,47,27.75
2018-08-13 01:20:45 UTC,10821,17.41,26.8,28.59,272,-59,88,47,26.8
2018-08-13 01:22:05 UTC,10822,18.86,29.14,30.81,273,-56,88,47,28.93
2018-08-13 01:23:25 UTC,10823,17.07,26.73,28.14,275,-59,88,47,26.73
2018-08-13 01:24:45 UTC,10824,17.82,27.48,29.77,276,-59,88,47,27.34
2018-08-13 01:26:05 UTC,10825,18.18,26.43,28.32,277,-59,88,47,26.43
2018-08-13 01:27:25 UTC,10826,17.14,26.68,28.43,279,-59,88,47,26.68
2018-08-13 01:28:45 UTC,10827,17.68,28.27,30.25,280,-57,88,48,28.23
2018-08-13 01:30:05 UTC,10828,18.23,28.58,30.98,281,-57,87,48,28.56
2018-08-13 01:31:25 UTC,10829,18,29.41,30.84,283,-57,87,48,29.02
2018-08-13 01:32:45 UTC,10830,17.14,27.67,30.6,284,-55,87,48,27.67
2018-08-13 01:34:05 UTC,10831,17.11,28.14,29.39,285,-57,87,48,27.93
2018-08-13 01:35:25 UTC,10832,17.52,26.75,27.55,287,-57,87,49,26.75
2018-08-13 01:36:45 UTC,10833,17.23,27.35,28.23,288,-57,87,49,27.23
2018-08-13 01:38:05 UTC,10834,17.66,27.93,29.82,289,-57,87,49,27.93
2018-08-13 01:39:25 UTC,10835,17.82,27.93,30.75,291,-58,87,49,27.93
2018-08-13 01:40:45 UTC,10836,17.3,28.58,30.4,292,-59,87,49,28.37
2018-08-13 01:42:05 UTC,10837,17.89,28.59,30.05,293,-59,87,49,28.45
2018-08-13 01:43:25 UTC,10838,16.88,26.74,28.26,295,-59,87,49,26.74
2018-08-13 01:44:45 UTC,10839,17.7,28,30.39,296,-58,87,49,27.93
2018-08-13 01:46:05 UTC,10840,17.66,28.09,30.84,297,-58,87,49,27.98
2018-08-13 01:47:25 UTC,10841,18.21,29.21,32.07,299,-57,87,49,29.05
2018-08-13 01:48:45 UTC,10842,17.64,27.36,29.27,300,-58,87,49,27.36
2018-08-13 01:50:05 UTC,10843,18.86,30.6,32.7,301,-56,87,49,29.93
2018-08-13 01:51:25 UTC,10844,17.82,28.77,31.09,303,-57,87,50,28.57
2018-08-13 01:52:45 UTC,10845,17.12,27.72,29.37,304,-54,86,50,27.7
2018-08-13 01:54:05 UTC,10846,18.3,28.95,30.65,305,-54,86,50,28.86
2018-08-13 01:55:25 UTC,10847,17.77,28.93,30.47,307,-54,86,50,28.63
2018-08-13 01:56:46 UTC,10848,17.14,29.4,30.37,308,-57,86,50,29.02
2018-08-13 01:58:05 UTC,10849,18.14,28.64,29.16,309,-60,85,50,28.14
2018-08-13 01:59:25 UTC,10850,18.47,28.88,29.67,311,-59,86,50,28.77
2018-08-13 02:00:45 UTC,10851,18.5,29.55,31.12,312,-58,86,50,29.24
2018-08-13 02:02:05 UTC,10852,17.52,30,31.7,313,-56,86,50,29.5
2018-08-13 02:03:25 UTC,10853,17.48,26.39,28,315,-58,85,50,26.39
2018-08-13 02:04:47 UTC,10854,18.09,28.64,29.84,316,-59,86,50,28.43
2018-08-13 02:06:05 UTC,10855,18.02,28.31,29.95,317,-59,86,50,28.07
2018-08-13 02:07:25 UTC,10856,19.19,30.3,32.21,319,-59,86,50,29.7
2018-08-13 02:08:45 UTC,10857,19.09,28.07,30.07,320,-59,86,50,28.07
2018-08-13 02:10:05 UTC,10858,18.86,30.41,32.36,321,-59,86,50,29.91
2018-08-13 02:11:25 UTC,10859,17.91,29.79,31.98,323,-56,86,50,29.53
2018-08-13 02:12:45 UTC,10860,18.6,30.23,31.93,324,-56,86,50,29.79
2018-08-13 02:15:25 UTC,10861,17.77,30.44,33.26,327,-56,86,50,29.74
2018-08-13 02:16:45 UTC,10862,18.83,31.4,32.57,328,-57,86,50,30.48
2018-08-13 02:18:05 UTC,10863,18.49,31.3,34.63,329,-56,86,50,30.44
2018-08-13 02:19:29 UTC,10864,18.42,30.3,31.26,331,-59,86,50,29.81
2018-08-13 02:20:45 UTC,10865,18.65,31.07,32.95,332,-58,86,50,30.37
2018-08-13 02:22:05 UTC,10866,17.67,29.91,31.37,333,-58,86,51,29.65
2018-08-13 02:23:25 UTC,10867,18.27,29.91,31.82,335,-58,86,51,29.5
2018-08-13 02:24:45 UTC,10868,18.2,29.02,30.61,336,-56,86,51,28.75
2018-08-13 02:26:05 UTC,10869,18.7,28.95,30.37,337,-57,86,51,28.74
2018-08-13 02:27:25 UTC,10870,19.02,29.96,32.02,339,-59,86,51,29.67
2018-08-13 02:28:45 UTC,10871,18.66,29.52,31.14,340,-59,86,51,29
2018-08-13 02:30:09 UTC,10872,18.86,30.14,31.4,341,-58,86,51,29.67
2018-08-13 02:31:25 UTC,10873,18.28,29.93,32.02,343,-58,86,51,29.51
2018-08-13 02:32:45 UTC,10874,17.67,29.56,31.58,344,-61,86,51,29.19
2018-08-13 02:34:05 UTC,10875,18.44,30.37,33.3,345,-56,86,51,29.81
2018-08-13 02:35:25 UTC,10876,18.75,30.7,33.14,347,-59,86,51,29.95
2018-08-13 02:36:45 UTC,10877,19.14,30.7,33.23,348,-59,86,51,30
2018-08-13 02:38:05 UTC,10878,19.3,31.89,33.64,349,-57,86,51,30.95
2018-08-13 02:39:25 UTC,10879,18.63,30.77,33,351,-54,86,51,30.12
2018-08-13 02:40:46 UTC,10880,17.91,27.23,29.88,352,-56,86,51,27.19
2018-08-13 02:42:05 UTC,10881,18.27,28.73,30.61,353,-56,86,51,28.48
2018-08-13 02:43:25 UTC,10882,17.7,30.11,34.18,355,-56,86,51,29.41
2018-08-13 02:44:45 UTC,10883,18.05,28.95,30.45,356,-56,86,51,28.91
2018-08-13 02:46:05 UTC,10884,18.14,29.36,31.39,357,-57,86,51,29.25
2018-08-13 02:47:25 UTC,10885,18.42,29.79,32.02,359,-56,86,52,29.56
2018-08-13 02:48:45 UTC,10886,19.18,32.02,34,360,-57,85,52,30.98
2018-08-13 02:50:05 UTC,10887,19.32,30.41,33.52,361,-57,85,52,29.73
2018-08-13 02:51:25 UTC,10888,19.07,29.48,30.45,363,-57,85,52,29.16
2018-08-13 02:52:45 UTC,10889,18.86,29.89,32.09,364,-57,85,52,29.41
2018-08-13 02:54:05 UTC,10890,19.18,31.3,34.11,365,-56,85,52,30.52
2018-08-13 02:55:25 UTC,10891,19.33,30.88,32.93,367,-57,85,52,30.16
2018-08-13 02:56:45 UTC,10892,19.09,31.14,33.3,368,-56,85,52,30.44
2018-08-13 02:58:05 UTC,10893,19.77,31.66,32.5,369,-57,85,52,30.61
2018-08-13 02:59:25 UTC,10894,18.05,27.66,30.98,371,-59,85,52,27.66
2018-08-13 03:00:45 UTC,10895,19.43,30.09,31.82,372,-59,85,52,29.75
2018-08-13 03:02:05 UTC,10896,18.43,30,30.61,373,-57,85,52,29.45
2018-08-13 03:03:25 UTC,10897,19.05,31.6,33.9,375,-57,85,52,30.43
2018-08-13 03:04:45 UTC,10898,19.58,30.7,32.14,376,-57,85,52,29.93
2018-08-13 03:06:05 UTC,10899,18.71,32.26,33.93,377,-57,85,52,31.1
2018-08-13 03:07:25 UTC,10900,19.18,31.14,33.89,379,-59,85,52,30.27
2018-08-13 03:08:45 UTC,10901,19.14,30.36,31.89,380,-56,85,52,29.86
2018-08-13 03:10:05 UTC,10902,18.93,30.53,31.91,381,-56,85,52,29.91
2018-08-13 03:11:25 UTC,10903,18.36,31.07,33.84,383,-57,85,52,30.34
2018-08-13 03:12:45 UTC,10904,19.07,30.74,33.28,384,-56,85,52,30.07
2018-08-13 03:14:05 UTC,10905,18.66,30.48,33.05,385,-56,85,52,29.98
2018-08-13 03:15:25 UTC,10906,18.58,28.88,30.16,387,-57,85,52,28.77
2018-08-13 03:16:45 UTC,10907,19.19,30.7,32.98,388,-59,85,52,30.12
2018-08-13 03:18:05 UTC,10908,18.8,30.32,32.7,389,-57,85,52,29.86
2018-08-13 03:19:25 UTC,10909,19,29.77,31.3,391,-57,85,53,29.53
2018-08-13 03:20:45 UTC,10910,18.73,28.86,32.75,392,-57,85,53,28.73
2018-08-13 03:22:05 UTC,10911,19.89,29.84,32.34,393,-57,85,53,29.55
2018-08-13 03:23:25 UTC,10912,18.93,31.27,34.16,395,-58,85,53,30.45
2018-08-13 03:24:45 UTC,10913,19.79,30.74,33.12,396,-58,85,53,30.14
2018-08-13 03:26:05 UTC,10914,19.4,31.28,32.77,397,-58,85,53,30.37
2018-08-13 03:27:25 UTC,10915,18.53,29.6,31.26,399,-57,85,53,29.33
2018-08-13 03:28:45 UTC,10916,18.7,29.86,31.27,400,-57,85,53,29.36
2018-08-13 03:30:06 UTC,10917,18.64,31.29,34.05,401,-56,85,53,30.43
2018-08-13 03:31:25 UTC,10918,18.21,30.49,32.7,403,-58,85,53,29.91
2018-08-13 03:32:45 UTC,10919,18.17,28.45,30.86,404,-57,84,53,28.26
2018-08-13 03:35:25 UTC,10920,19.76,31.31,34.02,407,-57,84,53,30.45
2018-08-13 03:36:46 UTC,10921,18.77,30.93,32.56,408,-57,84,53,30.09
2018-08-13 03:38:06 UTC,10922,19.36,32.3,34.34,409,-57,84,53,31.18
2018-08-13 03:39:25 UTC,10923,19.93,32.73,34.52,411,-57,84,53,31.36
2018-08-13 03:40:45 UTC,10924,19.36,29.23,30.77,412,-57,84,53,29
2018-08-13 03:42:05 UTC,10925,18.18,29.84,31.93,413,-56,84,53,29.34
2018-08-13 03:43:25 UTC,10926,18.55,29.11,31.2,415,-59,84,53,29.07
2018-08-13 03:44:45 UTC,10927,19.4,31.93,34.1,416,-58,84,53,30.93
2018-08-13 03:46:05 UTC,10928,20.05,31.2,31.93,417,-58,84,53,30.48
2018-08-13 03:47:25 UTC,10929,18.66,32.91,35.05,419,-54,84,53,31.66
2018-08-13 03:48:45 UTC,10930,19.61,33.7,36.8,420,-57,84,53,31.91
2018-08-13 03:50:05 UTC,10931,19.48,32.07,34.66,421,-54,84,54,31
2018-08-13 03:51:25 UTC,10932,19.64,31.36,35.2,423,-54,84,53,30.34
2018-08-13 03:52:45 UTC,10933,18.36,30.36,33.05,424,-54,84,54,29.77
2018-08-13 03:54:05 UTC,10934,18.5,30.89,34.89,425,-59,84,54,30.14
2018-08-13 03:55:25 UTC,10935,19.25,30.68,32.66,427,-59,84,54,29.95
2018-08-13 03:56:45 UTC,10936,19.66,32.07,33.48,428,-59,84,54,30.93
2018-08-13 03:58:05 UTC,10937,20.48,32.8,35.68,429,-59,84,54,31.41
2018-08-13 03:59:25 UTC,10938,19.88,30.81,32.53,431,-59,84,54,30.12
2018-08-13 04:00:45 UTC,10939,20.19,32.84,35.37,432,-59,84,54,31.56
2018-08-13 04:02:05 UTC,10940,19.02,31.25,32.77,433,-59,84,54,30.25
2018-08-13 04:03:25 UTC,10941,19.77,32.28,34.23,435,-59,84,54,31.12
2018-08-13 04:04:45 UTC,10942,19.63,32.3,35.74,436,-59,84,54,31.16
2018-08-13 04:06:05 UTC,10943,20.26,31.95,34.26,437,-56,84,54,31
2018-08-13 04:07:25 UTC,10944,20.2,33.64,36.23,439,-56,84,54,32.14
2018-08-13 04:08:45 UTC,10945,20.11,33.16,36.14,440,-54,84,54,31.55
2018-08-13 04:10:05 UTC,10946,19.67,32.84,35.51,441,-54,84,53,31.28
2018-08-13 04:11:26 UTC,10947,21.05,33.91,35.73,443,-58,84,54,31.95
2018-08-13 04:12:45 UTC,10948,20.72,30.91,32.84,444,-59,84,54,30.09
2018-08-13 04:15:25 UTC,10949,19.49,32.02,34.28,447,-56,84,54,30.91
2018-08-13 04:16:45 UTC,10950,19.72,31.12,33.74,448,-56,84,54,30.23
2018-08-13 04:18:05 UTC,10951,19.34,31.11,33.82,449,-56,84,54,30.32
2018-08-13 04:20:46 UTC,10952,19.98,31.62,34.38,452,-56,84,54,30.67
2018-08-13 04:22:05 UTC,10953,19.23,31.79,33.4,453,-57,84,54,30.77
2018-08-13 04:23:25 UTC,10954,19.5,31.75,34.64,455,-57,84,54,30.82
2018-08-13 04:24:45 UTC,10955,19.93,32.61,34.77,456,-57,84,54,31.39
2018-08-13 04:26:05 UTC,10956,20.11,32.14,33.39,457,-57,84,54,31.16
2018-08-13 04:27:25 UTC,10957,20,30.16,33.56,459,-57,84,54,29.91
2018-08-13 04:28:45 UTC,10958,20.44,32.81,34.26,460,-58,84,54,31.28
2018-08-13 04:30:05 UTC,10959,20.33,31.91,35.16,461,-57,84,54,30.7
2018-08-13 04:31:25 UTC,10960,20.12,33.09,35.77,463,-59,84,54,31.49
2018-08-13 04:32:46 UTC,10961,20.37,31.67,32.7,464,-57,84,54,30.65
2018-08-13 04:34:05 UTC,10962,20.41,31.95,33.41,465,-57,84,54,30.91
2018-08-13 04:35:25 UTC,10963,18.95,29.84,31.64,467,-57,84,54,29.25
2018-08-13 04:36:45 UTC,10964,20.79,34.12,38.29,468,-57,84,54,32.24
2018-08-13 04:38:05 UTC,10965,20.14,32.21,34.72,469,-56,84,54,31.14
2018-08-13 04:39:25 UTC,10966,19.41,31.5,33.43,471,-56,84,54,30.59
2018-08-13 04:40:46 UTC,10967,21.05,33.86,36.58,472,-56,84,54,31.95
2018-08-13 04:42:05 UTC,10968,19.74,33.6,35.7,473,-57,84,54,31.72
2018-08-13 04:43:25 UTC,10969,19.71,32.21,34.31,475,-56,84,54,31.05
2018-08-13 04:44:45 UTC,10970,19.8,30.98,31.93,476,-56,84,54,30.32
2018-08-13 04:46:05 UTC,10971,19.21,30.47,33.86,477,-57,84,54,29.88
2018-08-13 04:47:25 UTC,10972,19.07,31.02,32.88,479,-56,84,54,30.12
2018-08-13 04:48:45 UTC,10973,19.66,32.17,34.85,480,-57,84,54,30.95
2018-08-13 04:50:05 UTC,10974,20.49,34.77,37.56,481,-54,84,54,32.47
2018-08-13 04:51:25 UTC,10975,19.37,30.95,33.37,483,-54,84,54,30.35
2018-08-13 04:52:45 UTC,10976,19.88,32.28,34.65,484,-60,84,54,31.05
2018-08-13 04:54:05 UTC,10977,18.89,32.07,33.18,485,-59,83,54,31.05
2018-08-13 04:55:28 UTC,10978,19.61,31.93,34.64,487,-59,84,54,30.68
2018-08-13 04:56:45 UTC,10979,20.72,33.23,34.67,488,-55,84,55,31.65
2018-08-13 04:58:05 UTC,10980,20.82,33.16,35.14,489,-55,84,55,31.66
2018-08-13 04:59:25 UTC,10981,20.86,32.63,35.12,491,-55,84,55,31.23
2018-08-13 05:00:45 UTC,10982,20,32.95,35.05,492,-55,83,55,31.51
2018-08-13 05:02:05 UTC,10983,19.19,32.67,35.86,493,-55,83,55,31.44
2018-08-13 05:03:25 UTC,10984,20.05,32.68,35.45,495,-55,83,55,31.2
2018-08-13 05:04:45 UTC,10985,19.93,32.55,34.86,496,-55,83,55,31.14
2018-08-13 05:06:06 UTC,10986,20.25,35.02,37.3,497,-54,83,55,32.7
2018-08-13 05:07:25 UTC,10987,19.84,32.2,35.93,499,-55,83,55,31.09
2018-08-13 05:08:45 UTC,10988,19.66,32.61,35.91,500,-55,83,55,31.2
2018-08-13 05:10:05 UTC,10989,20.59,30.86,33.52,501,-55,83,55,30.11
2018-08-13 05:11:25 UTC,10990,19.95,33.45,36,503,-55,83,55,31.45
2018-08-13 05:12:45 UTC,10991,21.34,34.48,36.52,504,-55,83,55,32.39
2018-08-13 05:14:05 UTC,10992,19.77,31.95,35.02,505,-56,83,55,30.84
2018-08-13 05:15:27 UTC,10993,20.43,34.23,36.89,507,-56,83,55,32.32
2018-08-13 05:16:45 UTC,10994,19.32,33.32,36.59,508,-57,83,55,31.61
2018-08-13 05:18:05 UTC,10995,20.77,32.73,35.09,509,-58,83,55,31.36
2018-08-13 05:19:26 UTC,10996,20.65,32.91,34.98,511,-58,83,55,31.37
2018-08-13 05:20:45 UTC,10997,19.53,33.09,34.88,512,-58,83,55,31.6
2018-08-13 05:22:05 UTC,10998,20.55,32.45,34,513,-58,83,55,31.19
2018-08-13 05:23:25 UTC,10999,22.64,33.43,35.82,515,-56,83,55,31.8
2018-08-13 05:24:45 UTC,11000,19.81,31.51,34.14,516,-59,83,55,30.63
2018-08-13 05:26:05 UTC,11001,20,32.77,34.86,517,-59,83,55,31.3
2018-08-13 05:27:25 UTC,11002,19.8,31.09,34,519,-59,83,55,30.25
2018-08-13 05:28:45 UTC,11003,20.15,32.15,34.24,520,-58,83,55,31.05
2018-08-13 05:30:06 UTC,11004,19.32,30.32,33.48,521,-59,83,56,29.8
2018-08-13 05:31:25 UTC,11005,19.58,32.44,34.74,523,-59,83,55,31.07
2018-08-13 05:32:45 UTC,11006,19.93,31.93,35.34,524,-59,83,56,30.89
2018-08-13 05:34:05 UTC,11007,20.82,32.61,35,525,-59,83,56,31.25
2018-08-13 05:35:25 UTC,11008,19.91,33.89,37.77,527,-59,83,56,32.09
2018-08-13 05:36:45 UTC,11009,20.6,33.72,36.28,528,-59,83,56,31.88
2018-08-13 05:38:05 UTC,11010,20.66,33.14,35.27,529,-59,83,56,31.66
2018-08-13 05:39:25 UTC,11011,19.98,34.49,35.95,531,-59,83,56,32.28
2018-08-13 05:40:45 UTC,11012,19.26,31.91,34.35,532,-56,83,55,30.88
2018-08-13 05:42:05 UTC,11013,19.98,32.41,35.41,533,-56,83,56,31.14
2018-08-13 05:43:25 UTC,11014,20.53,33.51,37.26,535,-56,83,56,31.67
2018-08-13 05:44:45 UTC,11015,19.86,32.61,34.7,536,-56,83,55,31.2
2018-08-13 05:46:05 UTC,11016,19.95,32.02,34.38,537,-58,83,55,31.05
2018-08-13 05:47:25 UTC,11017,21.18,33.36,35.91,539,-59,83,55,31.95
2018-08-13 05:48:45 UTC,11018,21.28,33.49,34.74,540,-57,83,55,31.93
2018-08-13 05:50:05 UTC,11019,19.86,32.66,33.25,541,-57,83,55,31.27
2018-08-13 05:51:25 UTC,11020,21.6,34.84,38.7,543,-57,83,55,32.63
2018-08-13 05:52:45 UTC,11021,20.12,32.14,34.91,544,-58,83,55,30.86
2018-08-13 05:54:05 UTC,11022,19.57,31.91,34.3,545,-57,83,55,30.7
2018-08-13 05:55:25 UTC,11023,21.3,35.58,37.84,547,-53,83,55,33.16
2018-08-13 05:56:45 UTC,11024,20.02,33.09,35.66,548,-56,83,55,31.89
2018-08-13 05:58:05 UTC,11025,20.57,33.39,37.11,549,-57,83,55,31.68
2018-08-13 05:59:25 UTC,11026,20.8,32.84,35.48,551,-56,83,55,31.5
2018-08-13 06:00:45 UTC,11027,19.44,31.53,33.51,552,-57,83,56,30.63
2018-08-13 06:02:05 UTC,11028,21.07,32.69,35.38,553,-56,83,56,31.43
2018-08-13 06:03:25 UTC,11029,20.68,32.16,34,555,-57,83,56,31.14
2018-08-13 06:04:45 UTC,11030,20.75,33.48,35.23,556,-54,83,56,31.77
2018-08-13 06:06:05 UTC,11031,20.48,32.75,35.41,557,-56,83,56,31.32
2018-08-13 06:07:25 UTC,11032,20.1,32.33,34.81,559,-56,83,56,31.07
2018-08-13 06:08:46 UTC,11033,20.82,33.18,35.09,560,-57,83,56,31.59
2018-08-13 06:10:05 UTC,11034,20.34,32.34,34.5,561,-56,83,56,30.91
2018-08-13 06:11:25 UTC,11035,20.02,32.2,34.41,563,-56,83,56,31.18
2018-08-13 06:12:45 UTC,11036,21.59,32.52,35.52,564,-56,83,56,31.25
2018-08-13 06:14:05 UTC,11037,19.62,32.62,36.19,565,-56,83,56,31.19
2018-08-13 06:15:25 UTC,11038,20.79,32.28,35.56,567,-56,83,56,31.05
2018-08-13 06:16:45 UTC,11039,20.07,32.74,34.4,568,-57,83,56,31.36
2018-08-13 06:18:05 UTC,11040,20.65,33.16,34.6,569,-56,83,56,31.88
2018-08-13 06:19:25 UTC,11041,20.17,32.29,34.69,571,-59,83,56,30.95
2018-08-13 06:20:45 UTC,11042,20.53,32.91,34.84,572,-59,82,56,31.37
2018-08-13 06:22:06 UTC,11043,20.79,33.72,37,573,-59,82,56,32.05
2018-08-13 06:23:25 UTC,11044,19.14,33.3,35.34,575,-59,82,56,31.75
2018-08-13 06:24:45 UTC,11045,20.12,33.07,35.88,576,-58,82,56,31.56
2018-08-13 06:26:05 UTC,11046,20.34,33.23,36.27,577,-59,82,56,31.39
2018-08-13 06:28:45 UTC,11047,20.86,33.61,36.52,580,-55,82,56,31.82
2018-08-13 06:30:05 UTC,11048,20.51,32.09,34.6,581,-56,82,57,31.02
2018-08-13 06:31:25 UTC,11049,20.67,34.02,37.02,583,-57,82,57,32.12
2018-08-13 06:32:45 UTC,11050,20.67,32.6,35.47,584,-57,82,56,31.35
2018-08-13 06:34:05 UTC,11051,19.59,31.7,35.82,585,-57,82,56,30.45
2018-08-13 06:35:25 UTC,11052,20,32.62,35.14,587,-56,82,56,31.38
2018-08-13 06:36:45 UTC,11053,19.56,33.84,37.05,588,-55,82,56,31.93
2018-08-13 06:38:05 UTC,11054,20.7,33.45,36.5,589,-59,82,57,31.91
2018-08-13 06:39:25 UTC,11055,20.11,32.98,35.23,591,-58,82,57,31.39
2018-08-13 06:40:45 UTC,11056,20.86,34.14,36.93,592,-59,82,57,32.19
2018-08-13 06:42:05 UTC,11057,19.42,32.49,34.33,593,-56,82,57,31.07
2018-08-13 06:43:25 UTC,11058,21.14,33.27,34.91,595,-57,82,57,31.75
2018-08-13 06:44:45 UTC,11059,20.63,32.67,34.35,596,-56,82,57,31.33
2018-08-13 06:46:05 UTC,11060,20.3,34.7,36.79,597,-59,82,57,32.53
2018-08-13 06:47:25 UTC,11061,20.65,33.49,35.84,599,-59,82,57,31.79
2018-08-13 06:48:45 UTC,11062,21.89,34.52,37.16,600,-57,82,57,32.57
2018-08-13 06:50:05 UTC,11063,20.67,32.98,35.69,601,-57,82,57,31.45
2018-08-13 06:51:25 UTC,11064,21.44,33.23,34.79,603,-56,82,57,31.74
2018-08-13 06:52:45 UTC,11065,20.41,31.68,34,604,-56,82,56,30.61
